customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,address,postcode,state
2202,Diannne,Neissen,Female,46,1977-08-19,Physical Therapy Assistant,Financial Services,Affluent Customer,26049 Straubel Point,2099,NSW
2203,Ganny,Alessandrelli,Male,13,1998-12-23,Sales Associate,Health,High Net Worth,59929 West Alley,2026,NSW
2204,Kacie,Barthram,Female,16,1967-09-07,Librarian,Entertainment,High Net Worth,94 Vernon Parkway,2762,NSW
2205,Birk,Elphey,U,76,0,Accounting Assistant III,IT,Mass Customer,8312 Dunning Crossing,3101,VIC
2206,Osmond,McCamish,Male,60,1957-05-25,Structural Engineer,Financial Services,Affluent Customer,7 Novick Parkway,2160,NSW
2207,Junia,Gall,Female,93,1979-01-26,Web Designer IV,Manufacturing,Mass Customer,02 Del Mar Center,4121,QLD
2208,Lavena,Embling,Female,59,1954-05-07,0,0,Mass Customer,0 Shasta Terrace,2289,NSW
2209,Rriocard,Gavan,Male,4,1993-08-04,Registered Nurse,Health,Affluent Customer,90 East Way,2145,NSW
2210,Kirby,Cameron,Male,16,1985-11-24,Registered Nurse,Health,High Net Worth,2 Goodland Lane,3977,VIC
2211,Carmelita,Matuskiewicz,Female,3,1975-08-27,0,Manufacturing,Mass Customer,7 Vernon Lane,2232,NSW
2212,Adrianne,Raoux,Female,22,1974-05-13,Technical Writer,Manufacturing,Affluent Customer,9 Killdeer Avenue,4227,QLD
2213,Jesse,Leyshon,Female,70,1996-05-07,Legal Assistant,0,Affluent Customer,152 Larry Alley,2756,NSW
2214,Farlay,Plevey,Male,52,1957-03-26,0,Manufacturing,High Net Worth,85 Hudson Street,2505,NSW
2215,Viola,Wadhams,Female,50,1971-02-20,Structural Engineer,Financial Services,Mass Customer,6672 Butternut Avenue,3458,VIC
2216,Clarinda,Woffinden,Female,29,1962-01-02,Systems Administrator II,Property,High Net Worth,43491 Jenifer Street,2750,NSW
2217,Kristofor,Juris,Male,98,1981-10-17,Paralegal,Financial Services,Mass Customer,47 Chinook Road,4421,QLD
2218,Madelena,Blincoe,Female,94,1992-05-27,Senior Sales Associate,Health,Affluent Customer,3468 Rigney Place,3505,VIC
2219,Ansel,Napier,Male,73,1982-03-01,Senior Quality Engineer,0,High Net Worth,079 Katie Alley,3216,VIC
2220,Curr,Jancey,Male,35,1959-05-13,Legal Assistant,Financial Services,Mass Customer,681 Butterfield Lane,2233,NSW
2221,Tye,Scottini,Male,80,1995-11-07,General Manager,Argiculture,Affluent Customer,48 Laurel Parkway,4017,QLD
2222,Caroline,Grabban,Female,20,1974-08-26,Professor,Financial Services,Mass Customer,9115 Mockingbird Crossing,2145,NSW
2223,Sarita,Georgiev,Female,38,1981-01-29,Professor,Health,Mass Customer,2 Michigan Parkway,3006,VIC
2224,Sydel,Seccombe,Female,3,1998-08-18,Budget/Accounting Analyst III,Retail,High Net Worth,24 Hermina Alley,2262,NSW
2225,Christina,Easum,Female,45,1988-04-02,Occupational Therapist,Health,Affluent Customer,82237 Dapin Court,4570,QLD
2226,Hedvig,Flatt,Female,10,1955-07-22,Biostatistician II,Entertainment,Mass Customer,1 Basil Street,4037,QLD
2227,Duff,Kemble,Male,45,1976-07-16,Systems Administrator I,Property,Affluent Customer,60650 Mcbride Point,3918,VIC
2228,Rosita,Soppeth,Female,12,1956-03-09,Geological Engineer,Manufacturing,High Net Worth,81 Lien Drive,3216,VIC
2229,Linette,Gotmann,Female,76,1959-04-10,Cost Accountant,Financial Services,Affluent Customer,37353 Alpine Circle,2214,NSW
2230,Gertruda,Shrimpling,Female,53,1977-12-22,0,0,Mass Customer,581 Granby Parkway,3025,VIC
2231,Rasla,Landreth,Female,68,1959-09-25,Accounting Assistant II,0,Mass Customer,3073 Golf View Terrace,4165,QLD
2232,Nev,Malone,Male,69,1990-05-07,Help Desk Technician,0,Mass Customer,95 Riverside Way,2640,NSW
2233,Cassi,Killingworth,Female,49,1973-09-04,Sales Associate,0,Mass Customer,390 Meadow Vale Circle,2560,NSW
2234,Dylan,Hanvey,Male,48,1986-09-09,Electrical Engineer,Manufacturing,Mass Customer,501 Reindahl Alley,2069,NSW
2235,Maxine,Cauldwell,Female,75,1979-10-02,Social Worker,Health,Affluent Customer,0 Mifflin Alley,4818,QLD
2236,Arin,Crickmoor,Male,0,1968-04-16,Data Coordiator,Manufacturing,Affluent Customer,261 Mosinee Avenue,2335,NSW
2237,Julia,Walden,Female,83,1969-06-26,0,0,Mass Customer,57 Boyd Avenue,2287,NSW
2238,Nata,Plinck,Female,96,1978-09-14,Director of Sales,Retail,Mass Customer,9 Washington Drive,3079,VIC
2239,Jocelyne,Pasquale,Female,0,1960-01-11,Associate Professor,Property,High Net Worth,48 Straubel Court,2400,NSW
2240,Niall,Hallifax,Male,4,1969-07-25,Automation Specialist III,Manufacturing,High Net Worth,70 Old Gate Avenue,3043,VIC
2241,Augy,Jerrems,Male,45,1975-02-23,Paralegal,Financial Services,High Net Worth,40062 Steensland Center,3977,VIC
2242,Elsy,Springell,Female,25,1977-09-24,VP Sales,0,Mass Customer,39179 Bayside Terrace,3148,VIC
2243,Lena,Cronshaw,Female,76,1976-08-28,Business Systems Development Analyst,0,Affluent Customer,04488 Amoth Parkway,2036,NSW
2244,Sidney,Cargon,Male,97,1972-05-10,Software Test Engineer III,Manufacturing,Mass Customer,259 Homewood Pass,2092,NSW
2245,Elsinore,Banbrook,Female,11,1980-04-21,Marketing Manager,Argiculture,Mass Customer,863 Crescent Oaks Hill,4215,QLD
2246,Giraldo,Lacer,Male,16,1979-01-24,Database Administrator III,0,Mass Customer,353 Scott Road,2770,NSW
2247,Gweneth,Wilkins,Female,17,1995-01-20,Teacher,Retail,High Net Worth,97 Randy Junction,2040,NSW
2248,Helsa,Grandisson,Female,33,1996-05-23,Software Engineer I,Manufacturing,Mass Customer,047 Northfield Trail,3127,VIC
2249,Kiele,Caghan,Female,7,1996-11-11,0,Financial Services,Mass Customer,0132 Merrick Way,2770,NSW
2250,De witt,Gleave,Male,72,1992-06-26,0,Telecommunications,High Net Worth,9248 Ludington Circle,2714,NSW
2251,Leslie,Shotboult,Male,68,1959-08-19,0,Property,High Net Worth,81 Forest Dale Center,3555,VIC
2252,Darcey,Annis,U,31,0,Teacher,IT,High Net Worth,0 Blaine Point,3183,VIC
2253,Gracie,Kubacki,Female,28,1959-02-08,Office Assistant I,Manufacturing,Affluent Customer,90 2nd Lane,2768,NSW
2254,Ann,Beek,Female,36,1955-10-21,Programmer Analyst II,Health,Affluent Customer,8718 Warner Avenue,2148,NSW
2255,Iorgo,Krol,Male,92,1992-07-11,Dental Hygienist,Health,Affluent Customer,4 Mallory Hill,2880,NSW
2256,Mara,Rosterne,Female,28,1978-02-26,Marketing Manager,Retail,Mass Customer,29180 American Ash Circle,2560,NSW
2257,Siward,Corradino,Male,27,1977-10-13,Librarian,Entertainment,Mass Customer,6471 Meadow Valley Court,2097,NSW
2258,Cathy,Powter,Female,63,1974-03-21,Account Executive,Retail,High Net Worth,9 Waxwing Pass,2008,NSW
2259,Leanora,Calbert,Female,83,1999-07-02,Environmental Specialist,0,Affluent Customer,8 Buell Crossing,2320,NSW
2260,Jarad,Barthropp,Male,38,1967-02-09,Administrative Assistant IV,Argiculture,High Net Worth,40 Rigney Street,2200,NSW
2261,Gerome,Monshall,Male,81,1980-09-21,Account Representative II,Health,Mass Customer,7035 Crest Line Place,3101,VIC
2262,Nyssa,Banister,Female,90,1984-04-21,Pharmacist,Health,Mass Customer,9129 Gale Court,4226,QLD
2263,Lois,Sorel,Female,79,1987-02-06,Professor,Argiculture,Mass Customer,71109 Vernon Way,3350,VIC
2264,Tony,Shirley,Female,18,1972-07-17,Occupational Therapist,Health,Affluent Customer,883 Almo Terrace,3977,VIC
2265,Brendan,Vicent,Male,55,1980-07-29,0,Property,Mass Customer,987 Victoria Trail,4006,QLD
2266,Jeth,Tomes,Male,74,1998-10-11,0,Retail,High Net Worth,7037 North Park,2484,NSW
2267,Andrei,Mulchrone,Female,78,1964-04-28,Business Systems Development Analyst,0,Affluent Customer,93 Shasta Avenue,4171,QLD
2268,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,9574 David Lane,3218,VIC
2269,Beitris,Lamy,Female,33,1989-11-11,Product Engineer,0,Mass Customer,1 Del Sol Center,2323,NSW
2270,Augustus,Edleston,Male,50,1966-09-28,Information Systems Manager,Retail,Affluent Customer,38 Valley Edge Plaza,3095,VIC
2271,King,Hoston,Male,96,1974-03-26,0,Telecommunications,Mass Customer,004 Gulseth Junction,2619,NSW
2272,Grete,Hindenburg,Female,82,1994-12-21,Internal Auditor,Manufacturing,Mass Customer,503 Clove Crossing,4306,QLD
2273,Rhetta,Lambrook,Female,71,1964-08-04,Assistant Professor,0,Mass Customer,0346 Dayton Hill,2092,NSW
2274,Nada,Reinert,Female,15,1979-11-26,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,5 Derek Pass,2090,NSW
2275,Ursulina,Carter,Female,77,1992-07-19,Human Resources Assistant II,Financial Services,High Net Worth,3417 Huxley Pass,3355,VIC
2276,Stormy,Caveney,Female,90,1985-10-06,Desktop Support Technician,0,Mass Customer,163 Gale Center,2077,NSW
2277,Gillie,Ruben,Female,44,1963-08-22,Cost Accountant,Financial Services,High Net Worth,09 Grim Lane,3752,VIC
2278,Gerri,Heliet,Male,11,1977-09-25,Product Engineer,Health,Affluent Customer,31953 Dixon Way,2580,NSW
2279,Garrett,Szymon,Male,42,1979-03-19,Human Resources Assistant II,Health,Mass Customer,463 Rowland Drive,2066,NSW
2280,Wrennie,Alexandersson,Female,93,1960-11-18,Budget/Accounting Analyst I,0,Mass Customer,054 Mesta Drive,3620,VIC
2281,Valaria,Abrehart,Female,56,1989-05-10,0,0,High Net Worth,33550 Spohn Terrace,3630,VIC
2282,Dominic,Gregoletti,Male,81,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,953 Del Sol Point,3630,VIC
2283,Gaspar,Janaway,Male,44,1954-02-08,Software Consultant,0,High Net Worth,369 Milwaukee Court,3630,VIC
2284,Ola,Lenoir,Female,83,1974-02-16,Staff Accountant IV,Telecommunications,High Net Worth,10055 Old Shore Lane,3630,VIC
2285,Maritsa,Bellison,Female,71,1973-10-27,Quality Control Specialist,Health,High Net Worth,018 Porter Court,3631,VIC
2286,Katuscha,Sapsed,Female,20,1995-06-02,Staff Scientist,Manufacturing,High Net Worth,67 Elka Court,3630,VIC
2287,Gisela,Partener,Female,53,1974-04-22,Human Resources Assistant I,Telecommunications,High Net Worth,5086 Meadow Ridge Circle,3350,VIC
2288,Cirillo,Hook,Male,63,1964-05-04,Staff Scientist,Manufacturing,High Net Worth,66 Talmadge Terrace,3630,VIC
2289,Kissie,Steanson,Female,97,1980-09-25,Research Nurse,Health,Affluent Customer,09356 Badeau Drive,3630,VIC
2290,Myca,Standley,Male,18,1981-03-10,Account Executive,Manufacturing,Mass Customer,1032 Killdeer Place,3631,VIC
2291,Guido,Meynell,Male,67,1971-04-13,Accountant IV,Manufacturing,Affluent Customer,91 Ilene Parkway,3630,VIC
2292,Christie,MacClure,Female,17,1998-06-02,Research Nurse,Health,Mass Customer,5015 Pawling Park,2525,NSW
2293,Engracia,Newcom,Female,70,1958-03-07,Financial Advisor,Financial Services,Affluent Customer,5701 Sugar Court,2880,NSW
2294,Skipton,Cordie,Male,25,1987-06-16,Associate Professor,Manufacturing,Mass Customer,7 Melrose Circle,4017,QLD
2295,Farris,Hazelby,U,35,0,Internal Auditor,IT,Mass Customer,33 Novick Parkway,2156,NSW
2296,Nathalia,Sanger,Female,16,2002-01-01,Geologist IV,Retail,Affluent Customer,23 Village Way,4215,QLD
2297,Pauletta,Taffee,Female,16,1971-11-27,Geological Engineer,Manufacturing,Affluent Customer,834 Pierstorff Lane,4228,QLD
2298,Brigham,Vyse,Male,64,1997-10-28,Environmental Tech,Property,Mass Customer,974 Fisk Alley,3977,VIC
2299,Mahmoud,Dagworthy,Male,11,1986-10-21,Computer Systems Analyst I,Property,High Net Worth,531 Springview Lane,3101,VIC
2300,Cary,Cockerham,Male,20,1998-09-26,0,Financial Services,Mass Customer,2 Nova Street,4228,QLD
2301,Ken,Vashchenko,Male,66,1966-10-30,Senior Cost Accountant,Financial Services,Mass Customer,3242 Arizona Junction,4101,QLD
2302,Loraine,Beamish,Female,43,1999-01-09,Mechanical Systems Engineer,Retail,Mass Customer,4 Delaware Terrace,3804,VIC
2303,Alair,Combe,Male,22,1993-04-13,Database Administrator IV,Retail,Mass Customer,1913 Magdeline Point,2022,NSW
2304,Shelia,Bellew,Female,65,1957-06-01,0,0,Mass Customer,54 Annamark Place,2565,NSW
2305,Aeriell,Greeding,Female,91,1984-07-09,Chief Design Engineer,Financial Services,Affluent Customer,84 Main Lane,3149,VIC
2306,Hilary,Tregunna,Female,98,1960-04-19,Paralegal,Financial Services,High Net Worth,9 Lake View Avenue,3178,VIC
2307,Corina,Shadwick,Female,57,1978-06-28,Desktop Support Technician,Retail,High Net Worth,015 Fulton Pass,4568,QLD
2308,Nancey,Hastie,Female,52,1963-03-19,Paralegal,Financial Services,Mass Customer,00 Marcy Crossing,3115,VIC
2309,Herc,McIlhone,Male,40,1985-01-13,Accounting Assistant I,Manufacturing,Affluent Customer,0991 Commercial Road,4300,QLD
2310,Jed,Humpherston,Male,12,1970-02-10,Executive Secretary,0,High Net Worth,24198 Almo Crossing,2021,NSW
2311,Addi,0,Female,49,1989-02-15,Design Engineer,Health,Mass Customer,01268 Stuart Hill,2145,NSW
2312,Ronnica,Grebner,Female,72,1979-08-10,Assistant Manager,Manufacturing,Mass Customer,25139 Rockefeller Center,4350,QLD
2313,Christa,Pauley,Female,54,1966-07-10,Chemical Engineer,Manufacturing,Mass Customer,159 Graceland Terrace,4343,QLD
2314,Ravid,Lapenna,Male,59,1993-12-22,Registered Nurse,Health,High Net Worth,0522 Nelson Crossing,4304,QLD
2315,Pernell,MacCheyne,Male,25,1994-03-01,Community Outreach Specialist,Financial Services,Affluent Customer,90609 Charing Cross Lane,2250,NSW
2316,Vernen,Bourgaize,Male,79,1978-03-21,Computer Systems Analyst IV,Financial Services,Affluent Customer,360 Troy Parkway,3223,VIC
2317,Alwin,Cuberley,Male,97,1976-12-07,Tax Accountant,Health,Mass Customer,08475 Shoshone Park,3116,VIC
2318,Willa,Malyan,Female,30,1988-03-01,Automation Specialist I,Manufacturing,Mass Customer,44778 Bellgrove Crossing,3205,VIC
2319,David,Darrigrand,Male,63,1985-05-03,Librarian,Entertainment,High Net Worth,69444 Mccormick Junction,2539,NSW
2320,Kaylyn,Throssell,Female,14,1965-12-21,Senior Developer,Manufacturing,Affluent Customer,64 Macpherson Junction,2208,NSW
2321,Libbi,Freeberne,Female,27,1980-03-25,Nuclear Power Engineer,Manufacturing,Mass Customer,386 Jay Junction,4218,QLD
2322,Hazlett,Rosenschein,Male,72,1992-05-24,Biostatistician III,Health,Mass Customer,496 Summit Road,2120,NSW
2323,Adair,Piser,Male,2,1988-04-30,Desktop Support Technician,Property,High Net Worth,54970 Veith Hill,4125,QLD
2324,Jerrold,Robben,Male,44,1966-08-05,Sales Associate,Manufacturing,Mass Customer,33477 Trailsway Park,4818,QLD
2325,Emmett,Whatsize,Male,50,1964-01-06,Database Administrator IV,Retail,High Net Worth,92 Schlimgen Hill,3023,VIC
2326,Trev,Boothebie,Male,64,1966-06-22,Programmer Analyst I,Retail,High Net Worth,3 Talisman Court,3204,VIC
2327,Alie,Sowle,Female,19,1963-04-05,Budget/Accounting Analyst II,0,Affluent Customer,69893 Loomis Junction,2229,NSW
2328,Gayler,Shackle,Male,63,1986-06-03,Dental Hygienist,Health,Mass Customer,6505 Fieldstone Alley,4037,QLD
2329,Donny,Stiven,Female,7,1957-12-19,Computer Systems Analyst II,IT,Affluent Customer,5 1st Park,2285,NSW
2330,Claresta,Bonnor,Female,5,1990-01-17,Account Coordinator,Property,Mass Customer,83 American Ash Drive,2261,NSW
2331,Marybelle,Antal,Female,48,1963-04-11,Database Administrator III,Financial Services,Mass Customer,94 Twin Pines Trail,2567,NSW
2332,Jeff,Goodere,Male,99,1977-04-20,Developer III,Property,High Net Worth,034 Eagan Avenue,2560,NSW
2333,Ives,Adolfson,Male,82,1966-04-19,Structural Analysis Engineer,Financial Services,Mass Customer,3 Mariners Cove Terrace,3108,VIC
2334,Zebulen,Hefford,Male,30,1996-03-16,Food Chemist,Health,Affluent Customer,2 Raven Way,3106,VIC
2335,Payton,Sheach,U,42,0,Account Executive,IT,Mass Customer,4527 Butterfield Circle,2076,NSW
2336,Karney,Labrone,Male,59,1978-01-19,Dental Hygienist,Health,Affluent Customer,366 Hovde Park,2566,NSW
2337,Odilia,Bick,Female,47,2000-01-11,Programmer Analyst II,Health,Mass Customer,2 Straubel Lane,2477,NSW
2338,Clarie,Hackworth,Female,13,1986-11-28,Programmer Analyst IV,Manufacturing,Mass Customer,0 Butterfield Junction,2340,NSW
2339,Damien,Haddeston,Male,3,1958-12-28,Web Designer II,Property,Affluent Customer,7174 Thackeray Point,2153,NSW
2340,Joachim,Amer,Male,33,1978-03-29,Research Assistant IV,Health,Mass Customer,29 Portage Street,4070,QLD
2341,Caterina,Scedall,U,41,0,Web Designer II,IT,Mass Customer,35 Lakewood Gardens Junction,3806,VIC
2342,Clara,Jakel,Female,87,1999-09-17,0,0,Mass Customer,5 Stoughton Parkway,2099,NSW
2343,Wilhelm,Corteis,Male,6,1959-03-24,Nurse Practicioner,Argiculture,High Net Worth,533 Ramsey Center,4507,QLD
2344,Wat,Robelin,Male,93,1993-03-04,Nurse,Financial Services,Mass Customer,694 Northwestern Court,2155,NSW
2345,Arden,Godard,Female,50,1986-07-15,Systems Administrator I,Retail,Affluent Customer,4 Huxley Alley,4070,QLD
2346,Joey,Scheffler,Male,89,1979-09-16,Information Systems Manager,0,Mass Customer,03961 Sullivan Park,2114,NSW
2347,L;urette,Annott,Female,79,1957-03-04,Programmer Analyst I,0,High Net Worth,1081 Laurel Park,2049,NSW
2348,Keeley,Winslet,Female,2,1957-11-07,Web Designer IV,Manufacturing,Mass Customer,24 Corben Terrace,2164,NSW
2349,Julee,Garwell,Female,23,1979-03-05,Executive Secretary,Telecommunications,High Net Worth,99 Eastlawn Way,2360,NSW
2350,Lorinda,Malpass,Female,32,1959-03-17,Nurse Practicioner,0,Mass Customer,6 Anniversary Place,2213,NSW
2351,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,0866 Pennsylvania Junction,3181,VIC
2352,Cilka,Dabbes,Female,76,1971-10-22,Statistician II,0,Mass Customer,2 Continental Park,3194,VIC
2353,Lyn,Luquet,Male,93,1978-12-27,Health Coach IV,Health,Affluent Customer,22774 Pennsylvania Hill,2262,NSW
2354,Tammie,Fisbey,Female,99,1958-12-19,Product Engineer,Retail,Mass Customer,9 Merrick Plaza,3138,VIC
2355,Shaughn,0,Male,87,1993-12-19,Operator,Manufacturing,Mass Customer,52593 Iowa Place,2529,NSW
2356,Arluene,Manchester,Female,58,1994-12-17,Geological Engineer,Manufacturing,Affluent Customer,3 School Drive,4173,QLD
2357,Lisette,Mingardi,Female,39,1962-10-15,Civil Engineer,Manufacturing,Mass Customer,9292 Mcguire Plaza,2073,NSW
2358,Ave,Peatt,Male,26,1959-05-01,Senior Sales Associate,Retail,High Net Worth,6 Graceland Court,4301,QLD
2359,Merlina,Bream,Female,80,1986-03-25,Mechanical Systems Engineer,Property,High Net Worth,24 Lerdahl Street,4825,QLD
2360,Karleen,McGenn,Female,0,1974-11-03,VP Accounting,Financial Services,High Net Worth,801 Kings Parkway,2227,NSW
2361,Jeannette,Cerman,Female,55,1954-11-28,Help Desk Operator,0,High Net Worth,89 Pawling Court,4020,QLD
2362,Herbie,Machans,Male,49,1972-06-05,Developer II,Financial Services,Affluent Customer,89972 Graedel Point,2176,NSW
2363,Bobby,Farmiloe,Male,92,1983-12-30,Nurse,Entertainment,Mass Customer,17123 Northport Circle,4223,QLD
2364,Fielding,Linklater,Male,19,1995-09-22,Speech Pathologist,0,Mass Customer,20 Bluestem Way,4152,QLD
2365,Lauretta,Furmonger,Female,2,1998-10-18,Structural Analysis Engineer,Argiculture,Mass Customer,743 Stone Corner Parkway,4127,QLD
2366,Idette,Mapam,Female,51,1975-06-15,Web Designer I,Health,Mass Customer,33 Prentice Street,2300,NSW
2367,Lorne,Sabin,Male,40,1957-05-22,Electrical Engineer,Manufacturing,Mass Customer,5 Columbus Crossing,3040,VIC
2368,Rowe,Losbie,Female,98,1993-01-22,Chemical Engineer,Manufacturing,Mass Customer,29 Basil Point,2284,NSW
2369,Averyl,Gosz,Female,80,1996-10-28,Financial Analyst,Financial Services,Mass Customer,1 Bay Pass,3219,VIC
2370,Juliane,Calltone,Female,35,1996-03-19,Analyst Programmer,Property,High Net Worth,89 Oak Hill,2508,NSW
2371,Rory,Lokier,Female,22,1966-11-18,Staff Scientist,Manufacturing,High Net Worth,03 Clarendon Way,2099,NSW
2372,Jim,Shoppee,Male,14,1977-09-10,Clinical Specialist,Health,Affluent Customer,0 Gateway Road,3149,VIC
2373,Cordy,Readshall,Female,51,1982-05-22,Structural Engineer,Manufacturing,High Net Worth,631 Fuller Parkway,3023,VIC
2374,Dolf,Baudichon,Male,6,1993-06-15,Design Engineer,Financial Services,Mass Customer,43898 Prentice Court,3025,VIC
2375,Alika,Milbourne,Female,21,1987-03-17,Sales Representative,Retail,Affluent Customer,2 Melody Alley,3172,VIC
2376,Eada,Narbett,Female,84,1958-10-23,Community Outreach Specialist,0,High Net Worth,01 Dunning Drive,2064,NSW
2377,Kristien,Dunne,Female,29,1998-10-02,Analog Circuit Design manager,IT,High Net Worth,86686 Novick Center,3147,VIC
2378,Aggi,Farncombe,Female,41,1994-04-25,Research Assistant II,Manufacturing,Affluent Customer,51 Leroy Place,2065,NSW
2379,Trixie,Piscopiello,Female,85,1981-05-05,Occupational Therapist,Health,Affluent Customer,5390 Park Meadow Park,2222,NSW
2380,Merissa,Milella,Female,44,1956-04-09,Technical Writer,Retail,Mass Customer,4 Judy Park,2016,NSW
2381,Dulsea,Pladen,Female,91,1973-02-12,Programmer I,Argiculture,Affluent Customer,9 American Ash Plaza,2015,NSW
